# STN,YYYYMMDD,YYYY,MM,Day,   HH,   DD,   FH,   FF,   FX,    T, T10N,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   WW,   IX,    M,    R,    S,    O,    Y,APX
260,20231112,2023,11,12,12,200,30,40,70,76,36,58,8,67,0,0,10067,68,8,88,2,7,0,0,0,0,0,88.09
260,20231112,2023,11,12,13,180,30,20,70,60,     ,54,0,37,0,0,10068,60,8,95,     ,5,0,0,0,0,0,90
260,20231112,2023,11,12,14,190,20,20,40,63,     ,56,0,31,0,0,10069,58,8,95,10,7,0,0,0,0,0,94.97
260,20231112,2023,11,12,15,170,20,20,40,57,     ,54,0,10,0,0,10071,25,8,98,10,7,0,0,0,0,0,110.38
260,20231112,2023,11,12,16,160,20,20,40,56,     ,53,0,2,0,0,10076,29,8,98,10,7,0,0,0,0,0,122.51
260,20231112,2023,11,12,17,190,20,20,40,61,     ,58,0,0,0,0,10076,50,8,97,10,7,0,0,0,0,0,141.96
260,20231112,2023,11,12,18,190,20,30,50,68,57,60,0,0,0,0,10079,59,8,94,10,7,0,0,0,0,0,130.49
260,20231112,2023,11,12,19,200,30,30,50,61,     ,55,0,0,0,0,10080,57,5,95,10,7,0,0,0,0,0,126
260,20231112,2023,11,12,20,130,10,10,40,50,     ,47,0,0,0,0,10079,23,7,98,10,7,0,0,0,0,0,116.8
260,20231112,2023,11,12,21,150,10,20,30,45,     ,45,0,0,0,0,10081,5,8,99,34,7,1,0,0,0,0,107.33
260,20231112,2023,11,12,22,150,20,20,30,43,     ,43,0,0,0,0,10082,3,9,99,34,7,1,0,0,0,0,100.14
260,20231112,2023,11,12,23,120,20,20,30,43,     ,40,0,0,0,0,10076,27,8,98,20,7,1,0,0,0,0,88.02
260,20231112,2023,11,12,24,140,20,20,30,35,28,32,0,0,0,0,10075,12,8,98,20,7,1,0,0,0,0,91.26
260,20231113,2023,11,13,1,130,20,20,30,42,     ,39,0,0,0,0,10066,57,8,98,10,7,0,0,0,0,0,86.82
260,20231113,2023,11,13,2,140,30,20,50,44,     ,40,0,0,0,0,10065,60,8,97,     ,5,0,0,0,0,0,87
260,20231113,2023,11,13,3,130,20,20,40,47,     ,43,0,0,0,0,10058,60,8,97,     ,5,0,0,0,0,0,87.25
260,20231113,2023,11,13,4,130,20,20,30,51,     ,48,0,0,0,0,10057,59,8,97,10,7,0,0,0,0,0,85.28
260,20231113,2023,11,13,5,140,20,20,40,56,     ,54,0,0,0,0,10050,38,8,98,10,7,0,0,0,0,0,88.56
260,20231113,2023,11,13,6,150,30,40,60,60,23,57,0,0,0,0,10039,11,8,98,10,7,0,0,0,0,0,112.2
260,20231113,2023,11,13,7,150,30,30,60,65,     ,64,0,0,0,-1,10036,5,9,99,57,7,1,1,0,0,0,134.21
260,20231113,2023,11,13,8,160,30,30,50,75,     ,72,0,1,10,13,10026,44,8,98,62,7,1,1,0,0,0,145
260,20231113,2023,11,13,9,160,30,40,60,91,     ,88,0,4,10,20,10011,47,8,98,61,7,0,1,0,0,0,125.9
260,20231113,2023,11,13,10,160,40,50,80,100,     ,97,0,10,5,14,9999,57,8,98,82,7,0,1,0,0,0,118.86
260,20231113,2023,11,13,11,150,50,60,100,101,     ,98,0,13,10,8,9979,56,8,98,52,7,0,1,0,0,0,116.67
260,20231113,2023,11,13,12,170,50,50,100,112,59,109,0,9,10,8,9957,44,8,98,52,7,0,1,0,0,0,108.5
260,20231113,2023,11,13,13,220,60,70,130,140,     ,132,0,12,10,6,9952,65,8,95,81,7,0,1,0,0,0,101.61
260,20231113,2023,11,13,14,230,80,90,160,152,     ,125,2,32,0,-1,9946,70,7,83,23,7,0,1,0,0,0,88.25
260,20231113,2023,11,13,15,240,80,80,190,147,     ,111,5,28,0,-1,9951,62,7,79,81,7,0,1,0,0,0,80.13
260,20231113,2023,11,13,16,250,70,80,170,141,     ,93,0,4,0,-1,9957,62,1,72,23,7,0,1,0,0,0,78.67
260,20231113,2023,11,13,17,250,60,60,140,133,     ,68,0,0,0,0,9970,75,1,64,     ,5,0,0,0,0,0,91.33
260,20231113,2023,11,13,18,230,70,80,130,126,109,88,0,0,0,0,9977,63,7,77,3,7,0,0,0,0,0,96
260,20231113,2023,11,13,19,230,70,70,140,127,     ,87,0,0,0,0,9979,62,7,76,     ,5,0,0,0,0,0,87.6
260,20231113,2023,11,13,20,230,70,70,130,125,     ,88,0,0,0,0,9986,62,7,77,     ,5,0,0,0,0,0,76.8
260,20231113,2023,11,13,21,230,70,80,140,128,     ,87,0,0,0,0,9990,62,8,76,     ,5,0,0,0,0,0,61.99
260,20231113,2023,11,13,22,230,70,80,160,129,     ,88,0,0,0,0,9991,62,8,76,     ,5,0,0,0,0,0,61.48
260,20231113,2023,11,13,23,230,70,70,160,129,     ,89,0,0,0,0,9992,61,8,76,     ,5,0,0,0,0,0,30.01
260,20231113,2023,11,13,24,240,70,70,150,130,113,91,0,0,0,-1,9994,61,8,77,23,7,0,1,0,0,0,10.6
260,20231114,2023,11,14,1,240,70,70,150,131,     ,88,0,0,0,0,9997,62,8,75,     ,5,0,0,0,0,0,1.48
260,20231114,2023,11,14,2,240,70,60,140,130,     ,87,0,0,0,0,10001,63,7,75,     ,5,0,0,0,0,0,0.29
260,20231114,2023,11,14,3,240,70,80,140,130,     ,88,0,0,0,0,10007,63,8,75,     ,5,0,0,0,0,0,0.08
260,20231114,2023,11,14,4,240,70,80,150,130,     ,90,0,0,0,-1,10013,62,8,76,81,7,0,1,0,0,0,0.32
260,20231114,2023,11,14,5,240,70,60,140,128,     ,90,0,0,0,-1,10013,63,8,77,23,7,0,1,0,0,0,1.82
260,20231114,2023,11,14,6,230,60,60,120,126,116,89,0,0,0,0,10016,62,7,78,1,7,0,0,0,0,0,47.63
260,20231114,2023,11,14,7,230,60,60,140,124,     ,93,0,0,0,-1,10021,60,8,81,81,7,0,1,0,0,0,80.03
260,20231114,2023,11,14,8,240,60,60,110,123,     ,94,0,4,0,-1,10023,61,7,82,23,7,0,1,0,0,0,96.31
260,20231114,2023,11,14,9,240,50,50,110,127,     ,99,0,23,0,-1,10022,61,8,82,23,7,0,1,0,0,0,86.46
260,20231114,2023,11,14,10,230,50,50,100,134,     ,96,1,40,0,0,10026,63,7,77,     ,5,0,0,0,0,0,74.8
260,20231114,2023,11,14,11,220,50,60,100,132,     ,101,1,35,0,0,10025,61,8,81,     ,5,0,0,0,0,0,72.82
260,20231114,2023,11,14,12,230,60,60,110,133,111,103,0,39,0,-1,10019,61,8,82,23,7,0,1,0,0,0,75.08
260,20231114,2023,11,14,13,220,50,50,110,132,     ,102,0,31,0,-1,10011,63,8,81,23,7,0,1,0,0,0,75.22
260,20231114,2023,11,14,14,220,50,60,110,123,     ,102,0,19,0,0,10009,70,8,87,     ,5,0,0,0,0,0,86.38
260,20231114,2023,11,14,15,220,60,70,120,115,     ,99,0,5,0,-1,10001,70,8,89,57,7,0,1,0,0,0,100.6
260,20231114,2023,11,14,16,220,50,50,100,107,     ,95,0,1,9,1,10001,65,8,92,57,7,0,1,0,0,0,98.91
260,20231114,2023,11,14,17,220,40,40,80,103,     ,97,0,0,10,19,10000,59,8,96,62,7,0,1,0,0,0,132.8
260,20231114,2023,11,14,18,230,30,30,60,103,97,99,0,0,10,20,10004,56,8,97,62,7,0,1,0,0,0,126.03
260,20231114,2023,11,14,19,260,30,20,70,104,     ,99,0,0,10,37,10014,62,8,97,57,7,0,1,0,0,0,116.97
260,20231114,2023,11,14,20,270,20,30,50,106,     ,102,0,0,6,11,10028,62,8,97,61,7,0,1,0,0,0,100.45
260,20231114,2023,11,14,21,260,30,20,60,106,     ,101,0,0,8,8,10039,60,8,97,61,7,0,1,0,0,0,93.4
260,20231114,2023,11,14,22,260,30,30,60,103,     ,94,0,0,5,23,10051,65,8,94,61,7,0,1,0,0,0,96.16
260,20231114,2023,11,14,23,270,30,30,70,102,     ,96,0,0,5,11,10063,50,8,95,82,7,0,1,0,0,0,85.5
260,20231114,2023,11,14,24,250,20,20,60,103,90,96,0,0,2,2,10070,65,8,95,81,7,0,1,0,0,0,81.1
260,20231115,2023,11,15,1,320,40,20,80,108,     ,98,0,0,1,1,10078,65,8,93,81,7,0,1,0,0,0,76.42
260,20231115,2023,11,15,2,260,30,30,60,110,     ,97,0,0,0,-1,10086,65,8,91,23,7,0,1,0,0,0,72.9
260,20231115,2023,11,15,3,250,40,40,70,111,     ,96,0,0,1,1,10091,59,8,90,81,7,0,1,0,0,0,70.69
260,20231115,2023,11,15,4,250,40,40,80,112,     ,94,0,0,1,2,10095,70,8,88,23,7,0,1,0,0,0,74.45
260,20231115,2023,11,15,5,250,40,40,80,112,     ,94,0,0,0,-1,10102,68,8,88,81,7,0,1,0,0,0,81.99
260,20231115,2023,11,15,6,250,40,40,80,109,96,93,0,0,2,2,10106,61,7,89,81,7,0,1,0,0,0,101.27
260,20231115,2023,11,15,7,270,40,50,130,101,     ,88,0,0,3,26,10112,50,8,91,82,7,0,1,0,0,0,121.36
260,20231115,2023,11,15,8,250,30,40,80,108,     ,90,3,13,0,-1,10119,70,4,88,23,7,0,1,0,0,0,126.23
260,20231115,2023,11,15,9,240,40,40,70,116,     ,93,10,49,0,0,10125,70,7,85,3,7,0,0,0,0,0,117.48
260,20231115,2023,11,15,10,250,40,40,100,122,     ,91,5,61,0,0,10127,75,4,80,     ,5,0,0,0,0,0,108.46
260,20231115,2023,11,15,11,260,50,50,120,128,     ,87,10,109,0,0,10129,75,7,76,     ,5,0,0,0,0,0,96.82
260,20231115,2023,11,15,12,270,60,50,120,127,90,80,9,116,0,-1,10130,75,5,73,23,7,0,1,0,0,0,90.94
260,20231115,2023,11,15,13,270,50,50,110,118,     ,83,8,79,1,2,10133,75,7,79,81,7,0,1,0,0,0,92.46
260,20231115,2023,11,15,14,260,50,50,130,117,     ,70,3,55,0,-1,10135,75,7,73,81,7,0,1,0,0,0,94.55
260,20231115,2023,11,15,15,240,50,40,100,116,     ,71,10,45,0,-1,10140,75,5,73,23,7,0,1,0,0,0,113.76
260,20231115,2023,11,15,16,240,40,50,90,108,     ,68,2,7,0,-1,10142,75,5,76,23,7,0,1,0,0,0,119.21
260,20231115,2023,11,15,17,240,50,40,100,103,     ,73,0,0,0,-1,10145,65,8,81,57,7,0,1,0,0,0,126.6
260,20231115,2023,11,15,18,230,40,50,90,101,92,78,0,0,4,1,10146,61,8,85,61,7,0,1,0,0,0,129.9
260,20231115,2023,11,15,19,240,40,40,80,100,     ,78,0,0,1,2,10146,70,8,86,23,7,0,1,0,0,0,121.08
260,20231115,2023,11,15,20,230,40,30,100,100,     ,75,0,0,0,-1,10146,66,8,84,81,7,0,1,0,0,0,109.9
260,20231115,2023,11,15,21,240,40,40,90,105,     ,68,0,0,0,-1,10148,75,8,77,81,7,0,1,0,0,0,97.5
260,20231115,2023,11,15,22,240,40,40,90,104,     ,68,0,0,0,-1,10146,75,8,78,23,7,0,1,0,0,0,91.66
260,20231115,2023,11,15,23,250,40,50,90,106,     ,66,0,0,0,0,10147,75,8,76,     ,5,0,0,0,0,0,84.21
260,20231115,2023,11,15,24,250,50,50,120,102,91,70,0,0,0,0,10147,75,8,80,2,7,0,0,0,0,0,85.46
260,20231116,2023,11,16,1,300,30,30,90,90,     ,84,0,0,5,33,10152,65,8,95,57,7,0,1,0,0,0,83.4
260,20231116,2023,11,16,2,260,20,20,70,88,     ,83,0,0,3,4,10153,65,8,96,23,7,0,1,0,0,0,95.57
260,20231116,2023,11,16,3,270,20,20,40,87,     ,81,0,0,0,0,10152,65,8,95,2,7,0,0,0,0,0,95.57
260,20231116,2023,11,16,4,220,20,20,30,77,     ,73,0,0,0,0,10152,65,8,97,     ,5,0,0,0,0,0,98.3
260,20231116,2023,11,16,5,0,10,0,30,62,     ,61,0,0,0,0,10150,4,8,99,34,7,1,0,0,0,0,103.2
260,20231116,2023,11,16,6,190,10,10,10,63,39,60,0,0,0,0,10149,19,8,98,20,7,1,0,0,0,0,105
260,20231116,2023,11,16,7,140,10,20,30,76,     ,73,0,0,0,0,10144,56,8,98,10,7,0,0,0,0,0,126.9
260,20231116,2023,11,16,8,130,10,10,20,77,     ,74,0,6,0,0,10141,50,8,98,10,7,0,0,0,0,0,129.99
260,20231116,2023,11,16,9,130,20,10,30,79,     ,76,0,16,0,0,10136,56,8,98,10,7,0,0,0,0,0,128.59
260,20231116,2023,11,16,10,70,10,20,30,83,     ,82,0,23,0,0,10134,56,8,98,10,7,0,0,0,0,0,120.1
260,20231116,2023,11,16,11,80,20,20,40,83,     ,76,0,25,0,0,10128,62,8,95,     ,5,0,0,0,0,0,116.62
260,20231116,2023,11,16,12,70,30,40,50,82,47,73,0,28,0,0,10117,65,8,93,     ,5,0,0,0,0,0,122.63
260,20231116,2023,11,16,13,80,30,30,50,79,     ,67,0,27,0,0,10111,65,8,92,     ,5,0,0,0,0,0,131.64
260,20231116,2023,11,16,14,50,30,30,50,78,     ,68,0,23,0,0,10109,65,8,93,     ,5,0,0,0,0,0,146.52
260,20231116,2023,11,16,15,50,30,20,40,77,     ,68,0,14,0,0,10113,65,8,94,     ,5,0,0,0,0,0,158.5
260,20231116,2023,11,16,16,50,20,20,40,68,     ,59,0,4,0,0,10114,65,8,93,     ,5,0,0,0,0,0,158.24
260,20231116,2023,11,16,17,40,20,30,40,64,     ,56,0,0,0,0,10120,65,8,94,     ,5,0,0,0,0,0,181.22
260,20231116,2023,11,16,18,20,20,20,40,64,52,60,0,0,0,0,10124,65,8,97,     ,5,0,0,0,0,0,140.44
260,20231116,2023,11,16,19,20,20,30,40,61,     ,56,0,0,0,0,10129,65,8,96,     ,5,0,0,0,0,0,125.26
260,20231116,2023,11,16,20,350,20,10,30,53,     ,50,0,0,0,0,10136,62,8,97,     ,5,0,0,0,0,0,121.19
260,20231116,2023,11,16,21,360,10,10,20,44,     ,41,0,0,0,0,10138,31,8,98,10,7,0,0,0,0,0,115
260,20231116,2023,11,16,22,290,10,10,10,42,     ,39,0,0,0,0,10147,20,8,98,10,7,0,0,0,0,0,110.2
260,20231116,2023,11,16,23,0,10,0,20,35,     ,32,0,0,0,0,10154,24,8,98,20,7,1,0,0,0,0,100.85
260,20231116,2023,11,16,24,250,10,10,30,30,10,30,0,0,0,0,10161,4,8,99,34,7,1,0,0,0,0,106
260,20231117,2023,11,17,1,0,10,0,20,34,     ,31,0,0,0,0,10165,19,8,98,20,7,1,0,0,0,0,100
260,20231117,2023,11,17,2,0,0,0,10,35,     ,32,0,0,0,0,10170,13,8,98,10,7,0,0,0,0,0,100
260,20231117,2023,11,17,3,140,10,10,10,34,     ,34,0,0,0,0,10169,5,8,99,34,7,1,0,0,0,0,92.86
260,20231117,2023,11,17,4,120,10,10,10,34,     ,31,0,0,0,0,10169,18,8,98,20,7,1,0,0,0,0,95.7
260,20231117,2023,11,17,5,120,10,10,10,37,     ,34,0,0,0,0,10171,19,8,98,10,7,0,0,0,0,0,103.2
260,20231117,2023,11,17,6,110,10,10,20,35,9,32,0,0,0,0,10174,15,8,98,10,7,0,0,0,0,0,119.35
260,20231117,2023,11,17,7,130,10,10,10,34,     ,31,0,0,0,0,10179,12,8,98,20,7,1,0,0,0,0,131.03
260,20231117,2023,11,17,8,160,10,10,20,36,     ,33,2,7,0,0,10183,31,8,98,20,7,1,0,0,0,0,141.92
260,20231117,2023,11,17,9,160,10,10,30,53,     ,50,5,31,0,0,10187,50,8,98,10,7,0,0,0,0,0,134.75
260,20231117,2023,11,17,10,210,10,20,30,68,     ,61,2,42,0,0,10194,60,8,95,     ,5,0,0,0,0,0,127.9
260,20231117,2023,11,17,11,190,20,30,40,81,     ,52,0,51,0,0,10196,70,8,82,     ,5,0,0,0,0,0,125.18
260,20231117,2023,11,17,12,220,20,20,50,91,12,50,2,51,0,0,10199,75,8,75,2,7,0,0,0,0,0,119.54
260,20231117,2023,11,17,13,250,30,30,60,96,     ,45,5,79,0,0,10202,75,7,70,     ,5,0,0,0,0,0,112.1
260,20231117,2023,11,17,14,230,30,30,60,92,     ,51,8,67,0,0,10203,75,3,75,     ,5,0,0,0,0,0,123.91
260,20231117,2023,11,17,15,210,30,30,50,92,     ,44,8,30,0,0,10209,75,1,72,     ,5,0,0,0,0,0,129.76
260,20231117,2023,11,17,16,190,20,20,40,72,     ,51,2,5,0,0,10214,70,0,86,     ,5,0,0,0,0,0,137.65
260,20231117,2023,11,17,17,190,10,10,30,41,     ,38,0,0,0,0,10218,56,0,97,10,7,0,0,0,0,0,146.32
260,20231117,2023,11,17,18,150,10,10,20,31,-1,28,0,0,0,0,10223,24,0,98,10,7,0,0,0,0,0,149.8
260,20231117,2023,11,17,19,160,20,20,30,25,     ,22,0,0,0,0,10225,18,1,98,10,7,0,0,0,0,0,141.83
260,20231117,2023,11,17,20,150,20,20,30,33,     ,30,0,0,0,0,10228,12,6,98,10,7,0,0,0,0,0,128.44
260,20231117,2023,11,17,21,160,20,20,30,39,     ,36,0,0,0,0,10229,25,8,98,20,7,1,0,0,0,0,120.36
260,20231117,2023,11,17,22,160,20,20,40,40,     ,37,0,0,0,0,10232,21,8,98,10,7,0,0,0,0,0,118.24
260,20231117,2023,11,17,23,160,20,20,40,42,     ,39,0,0,0,0,10234,20,8,98,10,7,0,0,0,0,0,112.1
260,20231117,2023,11,17,24,160,20,10,30,42,-7,39,0,0,0,0,10232,15,8,98,10,7,0,0,0,0,0,110.56
260,20231118,2023,11,18,1,160,20,20,30,50,     ,47,0,0,0,0,10233,25,8,98,10,7,0,0,0,0,0,97.38
260,20231118,2023,11,18,2,160,20,20,40,48,     ,45,0,0,0,0,10233,25,8,98,10,7,0,0,0,0,0,90.61
260,20231118,2023,11,18,3,150,20,20,30,47,     ,44,0,0,0,0,10230,24,8,98,10,7,0,0,0,0,0,85.94
260,20231118,2023,11,18,4,150,20,30,40,49,     ,46,0,0,0,0,10221,27,8,98,10,7,0,0,0,0,0,82.46
260,20231118,2023,11,18,5,160,30,20,40,53,     ,50,0,0,0,0,10215,46,8,98,10,7,0,0,0,0,0,82.5
260,20231118,2023,11,18,6,140,30,30,50,55,18,52,0,0,0,0,10209,50,8,97,10,7,0,0,0,0,0,86.19
260,20231118,2023,11,18,7,140,30,30,50,58,     ,50,0,0,0,0,10207,57,8,94,10,7,0,0,0,0,0,92.08
260,20231118,2023,11,18,8,140,30,40,60,59,     ,51,0,2,0,0,10208,59,8,94,10,7,0,0,0,0,0,100.17
260,20231118,2023,11,18,9,150,40,40,70,61,     ,54,0,10,0,-1,10197,61,7,95,51,7,0,1,0,0,0,96.95
260,20231118,2023,11,18,10,150,40,40,70,64,     ,58,0,7,9,13,10189,59,8,95,82,7,0,1,0,0,0,95.21
260,20231118,2023,11,18,11,140,40,40,60,70,     ,64,0,12,5,1,10181,62,8,95,51,7,0,1,0,0,0,92.89
260,20231118,2023,11,18,12,150,50,60,110,75,49,70,0,12,10,14,10159,62,8,96,81,7,0,1,0,0,0,92.64
260,20231118,2023,11,18,13,150,60,70,110,77,     ,75,0,10,10,24,10138,48,8,98,62,7,0,1,0,0,0,91.61
260,20231118,2023,11,18,14,150,50,50,120,80,     ,77,0,7,10,38,10129,46,8,98,62,7,0,1,0,0,0,92.89
260,20231118,2023,11,18,15,160,60,60,100,83,     ,79,0,4,10,15,10116,57,8,97,61,7,0,1,0,0,0,92.23
260,20231118,2023,11,18,16,170,50,40,100,85,     ,83,0,1,10,12,10107,50,8,98,52,7,0,1,0,0,0,94.48
260,20231118,2023,11,18,17,170,50,40,90,90,     ,88,0,0,10,6,10098,36,8,98,52,7,0,1,0,0,0,105.28
260,20231118,2023,11,18,18,190,40,40,70,100,73,95,0,0,10,4,10094,62,8,97,51,7,0,1,0,0,0,107.62
260,20231118,2023,11,18,19,210,40,50,80,116,     ,113,0,0,3,1,10092,61,8,97,81,7,0,1,0,0,0,90.8
260,20231118,2023,11,18,20,210,50,50,90,123,     ,120,0,0,0,-1,10085,61,8,97,23,7,0,1,0,0,0,83.54
260,20231118,2023,11,18,21,230,50,50,90,130,     ,123,0,0,0,0,10084,64,8,95,2,7,0,0,0,0,0,78.11
260,20231118,2023,11,18,22,220,60,60,120,133,     ,125,0,0,0,0,10079,65,8,94,     ,5,0,0,0,0,0,73.76
260,20231118,2023,11,18,23,230,60,70,110,137,     ,125,0,0,0,0,10076,65,8,92,     ,5,0,0,0,0,0,58.11
260,20231118,2023,11,18,24,230,60,60,110,137,95,124,0,0,0,0,10073,65,8,91,2,7,0,0,0,0,0,19.24
260,20231119,2023,11,19,1,230,50,50,100,136,     ,123,0,0,0,0,10070,64,8,91,     ,5,0,0,0,0,0,5.75
260,20231119,2023,11,19,2,230,50,50,100,132,     ,117,0,0,0,0,10067,61,8,90,     ,5,0,0,0,0,0,4.1
260,20231119,2023,11,19,3,230,50,60,100,125,     ,108,0,0,0,0,10067,60,4,89,     ,5,0,0,0,0,0,0.13
260,20231119,2023,11,19,4,230,50,50,100,119,     ,101,0,0,0,0,10067,59,0,89,10,7,0,0,0,0,0,0.07
260,20231119,2023,11,19,5,230,50,50,110,115,     ,96,0,0,0,0,10068,59,2,88,10,7,0,0,0,0,0,0.09
260,20231119,2023,11,19,6,240,50,50,100,114,100,94,0,0,0,0,10070,59,3,87,10,7,0,0,0,0,0,2.33
260,20231119,2023,11,19,7,230,50,50,90,112,     ,91,0,0,0,0,10072,60,2,86,     ,5,0,0,0,0,0,5.59
260,20231119,2023,11,19,8,230,50,50,110,117,     ,95,0,6,0,0,10075,60,5,86,     ,5,0,0,0,0,0,14.49
260,20231119,2023,11,19,9,220,60,60,120,121,     ,95,0,25,0,0,10077,60,8,84,     ,5,0,0,0,0,0,18.92
260,20231119,2023,11,19,10,220,60,60,110,125,     ,97,0,30,0,0,10076,61,8,82,     ,5,0,0,0,0,0,12.57
260,20231119,2023,11,19,11,230,70,60,130,137,     ,99,8,95,0,0,10073,61,5,77,     ,5,0,0,0,0,0,12.61
260,20231119,2023,11,19,12,230,60,60,150,133,99,96,5,47,0,0,10070,62,7,78,     ,5,0,0,0,0,0,11.66
260,20231119,2023,11,19,13,240,70,50,120,135,     ,97,2,39,0,0,10069,64,8,77,     ,5,0,0,0,0,0,0.79
260,20231119,2023,11,19,14,230,60,50,130,132,     ,98,0,27,0,-1,10067,63,8,80,23,7,0,1,0,0,0,15.29
260,20231119,2023,11,19,15,230,60,50,100,128,     ,95,2,13,0,-1,10065,62,8,80,23,7,0,1,0,0,0,67.31
260,20231119,2023,11,19,16,230,60,70,120,128,     ,94,0,2,0,-1,10062,63,8,79,81,7,0,1,0,0,0,80.98
260,20231119,2023,11,19,17,220,60,60,120,115,     ,105,0,0,7,2,10062,56,8,93,52,7,0,1,0,0,0,94.99
260,20231119,2023,11,19,18,230,60,70,120,115,109,108,0,0,10,25,10060,50,8,95,82,7,0,1,0,0,0,104.58
260,20231119,2023,11,19,19,230,60,60,120,116,     ,111,0,0,10,23,10058,44,8,96,62,7,0,1,0,0,0,103.86
260,20231119,2023,11,19,20,230,60,60,130,121,     ,112,0,0,6,4,10057,61,8,94,51,7,0,1,0,0,0,88.74
260,20231119,2023,11,19,21,240,50,50,110,126,     ,109,0,0,3,1,10061,62,8,89,23,7,0,1,0,0,0,84.42
260,20231119,2023,11,19,22,250,60,60,120,129,     ,105,0,0,0,-1,10062,63,8,85,81,7,0,1,0,0,0,88.05
260,20231119,2023,11,19,23,240,60,60,130,123,     ,107,0,0,7,3,10065,63,8,89,51,7,0,1,0,0,0,80.05
260,20231119,2023,11,19,24,250,60,50,130,118,109,107,0,0,8,3,10069,37,8,92,52,7,0,1,0,0,0,68.3
260,20231120,2023,11,20,1,240,50,50,100,113,     ,109,0,0,10,13,10071,32,8,96,82,7,0,1,0,0,0,62.68
260,20231120,2023,11,20,2,240,50,50,100,111,     ,108,0,0,10,21,10075,28,8,97,53,7,0,1,0,0,0,59.91
260,20231120,2023,11,20,3,240,50,50,100,110,     ,107,0,0,10,25,10073,30,8,98,53,7,0,1,0,0,0,57.61
260,20231120,2023,11,20,4,250,50,40,90,112,     ,100,0,0,6,2,10073,65,8,92,22,7,0,1,0,0,0,63.4
260,20231120,2023,11,20,5,240,40,40,80,112,     ,96,0,0,1,1,10076,67,8,90,23,7,0,1,0,0,0,80.43
260,20231120,2023,11,20,6,230,40,40,80,109,100,95,0,0,0,-1,10077,64,8,90,81,7,0,1,0,0,0,102.47
260,20231120,2023,11,20,7,230,40,30,80,103,     ,94,0,0,4,3,10080,65,7,94,61,7,0,1,0,0,0,127.72
260,20231120,2023,11,20,8,250,40,20,110,103,     ,89,0,5,3,2,10084,66,8,90,23,7,0,1,0,0,0,126
260,20231120,2023,11,20,9,220,50,60,100,105,     ,87,8,43,0,-1,10084,63,5,88,23,7,0,1,0,0,0,117.59
260,20231120,2023,11,20,10,220,50,40,100,105,     ,88,0,27,0,-1,10082,65,7,89,23,7,0,1,0,0,0,110.59
260,20231120,2023,11,20,11,220,40,30,80,109,     ,93,2,40,0,-1,10080,66,8,89,23,7,0,1,0,0,0,106
260,20231120,2023,11,20,12,230,40,40,90,105,94,92,5,50,2,14,10079,50,8,91,82,7,0,1,0,0,0,103
260,20231120,2023,11,20,13,230,30,40,80,120,     ,89,3,49,1,2,10074,73,8,80,23,7,0,1,0,0,0,114.3
260,20231120,2023,11,20,14,220,40,40,70,112,     ,82,2,38,0,-1,10073,70,7,81,23,7,0,1,0,0,0,120.35
260,20231120,2023,11,20,15,220,40,40,70,108,     ,84,8,29,0,0,10073,70,8,85,3,7,0,0,0,0,0,125.37
260,20231120,2023,11,20,16,220,30,30,60,103,     ,86,0,5,0,0,10075,70,8,89,     ,5,0,0,0,0,0,135.86
260,20231120,2023,11,20,17,220,20,30,40,96,     ,81,0,0,0,0,10078,70,7,90,     ,5,0,0,0,0,0,148.12
260,20231120,2023,11,20,18,220,20,10,40,95,82,81,0,0,0,0,10081,65,8,91,3,7,0,0,0,0,0,139.98
260,20231120,2023,11,20,19,250,10,10,30,86,     ,79,0,0,0,0,10087,65,5,95,     ,5,0,0,0,0,0,130.1
260,20231120,2023,11,20,20,230,20,20,30,87,     ,80,0,0,0,-1,10090,62,7,95,22,7,0,1,0,0,0,120.05
260,20231120,2023,11,20,21,240,20,20,30,83,     ,78,0,0,0,0,10094,58,6,96,10,7,0,0,0,0,0,107.01
260,20231120,2023,11,20,22,250,20,20,30,64,     ,61,0,0,0,0,10099,13,1,98,10,7,0,0,0,0,0,108.05
260,20231120,2023,11,20,23,230,20,20,30,54,     ,53,0,0,0,0,10102,3,5,99,34,7,1,0,0,0,0,100
260,20231120,2023,11,20,24,230,20,20,30,43,14,42,0,0,0,0,10104,2,1,99,34,7,1,0,0,0,0,102.75
260,20231121,2023,11,21,1,220,10,10,30,41,     ,41,0,0,0,0,10108,3,4,99,32,7,1,0,0,0,0,98.2
260,20231121,2023,11,21,2,210,10,10,20,51,     ,48,0,0,0,0,10113,50,8,98,20,7,1,0,0,0,0,96.12
260,20231121,2023,11,21,3,210,10,10,20,65,     ,62,0,0,0,0,10116,50,8,98,10,7,0,0,0,0,0,91.17
260,20231121,2023,11,21,4,220,10,10,30,71,     ,68,0,0,0,-1,10119,56,8,98,22,7,0,1,0,0,0,95.36
260,20231121,2023,11,21,5,260,10,10,30,80,     ,77,0,0,0,-1,10126,30,8,98,57,7,0,1,0,0,0,101.12
260,20231121,2023,11,21,6,280,10,20,30,86,13,83,0,0,0,-1,10132,50,8,98,23,7,0,1,0,0,0,120.1
260,20231121,2023,11,21,7,300,20,20,30,92,     ,89,0,0,0,-1,10139,23,7,98,81,7,0,1,0,0,0,134.5
260,20231121,2023,11,21,8,330,20,20,30,97,     ,94,0,2,7,1,10146,26,8,98,81,7,0,1,0,0,0,139.3
